20221121IPECEUR11M   000001900640100000000190064010000000019006401000NPP     2022112205421820231023
20221121IPECEUR1M    000001687674220000000168767422000000016876742200NPP     2022112205421820221223
20221121IPECEUR1W    000002136053760000000213605376000000021360537600NPP     2022112205421820221130
20221121IPECEUR1Y    000001640604630000000164060463000000016406046300NPP     2022112205421820231123
20221121IPECEUR2M    000001077042710000000107704271000000010770427100NPP     2022112205421820230123
20221121IPECEUR2W    000001908942900000000190894290000000019089429000NPP     2022112205421820221207
20221121IPECEUR3M    000001258853980000000125885398000000012588539800NPP     2022112205421820230223
20221121IPECEUR3W    -000005131578100-000005131578100-000005131578100NPP     2022112205421820210518
20221121IPECEUR4M    000001407367420000000140736742000000014073674200NPP     2022112205421820230323
20221121IPECEUR5M    000001561379820000000156137982000000015613798200NPP     2022112205421820230424
20221121IPECEUR6M    000001749889680000000174988968000000017498896800NPP     2022112205421820230523
20221121IPECEUR7M    000001758930480000000175893048000000017589304800NPP     2022112205421820230623
20221121IPECEUR8M    000001744135050000000174413505000000017441350500NPP     2022112205421820230724
20221121IPECEUR9M    000001802174700000000180217470000000018021747000NPP     2022112205421820230823
20221121IPECEURON    000013429889020000001342988902000000134298890200NPP     2022112205421820221122
20221121L12MUSD1Y    000005557497198400000555749719840000055574971984NPP     2022112205421820231124
20221121L12MUSDON    000003811430000000000381143000000000038114300000NPP     2022112205421820221122
20221121L1M USD18M   000004986907458000000498690745800000049869074580NPP     2022112205421820240523
20221121L1M USD1M    000003969316754200000396931675420000039693167542NPP     2022112205421820221223
20221121L1M USD1Y    000005050401901600000505040190160000050504019016NPP     2022112205421920231124
20221121L1M USD3M    000004383691362400000438369136240000043836913624NPP     2022112205421920230223
20221121L1M USD6M    000004805160149500000480516014950000048051601495NPP     2022112205421920230523
20221121L1M USD9M    000004992126976200000499212697620000049921269762NPP     2022112205421920230823
20221121L1M USDON    000003811430000000000381143000000000038114300000NPP     2022112205421920221122
20221121L3M USD18M   000005142985491400000514298549140000051429854914NPP     2022112205421920240523
20221121L3M USD3M    000004609228405700000460922840570000046092284057NPP     2022112205421920230223
20221121L3M USD6M    000004961443508300000496144350830000049614435083NPP     2022112205421920230523
20221121L3M USD9M    000005130886920900000513088692090000051308869209NPP     2022112205421920230823
20221121L3M USDON    000003811430000000000381143000000000038114300000NPP     2022112205421920221122
20221121L6M USD18M   000005310796120000000531079612000000053107961200NPP     2022112205421920240523
20221121L6M USD1Y    000005361561510000000536156151000000053615615100NPP     2022112205421920231124
20221121L6M USD6M    000005157788170000000515778817000000051577881700NPP     2022112205421920230523
20221121L6M USDON    000003811430000000000381143000000000038114300000NPP     2022112205421920221122
20221121DEPOV1 1M    -000014533926800-000014533926800-000014533926800NPP     2022112205421920160224
20221121DEPOV1 1Y    000000178548050000000017854805000000001785480500NPP     2022112205421920170124
20221121DEPOV1 2M    -000012097852400-000012097852400-000012097852400NPP     2022112205421920160322
20221121DEPOV1 2W    -000015269419800-000015269419800-000015269419800NPP     2022112205421920160205
20221121DEPOV1 3M    -000010336581300-000010336581300-000010336581300NPP     2022112205421920160422
20221121DEPOV1 6M    -000005571508000-000005571508000-000005571508000NPP     2022112205421920160722
20221121DEPOV1 9M    -000002128617300-000002128617300-000002128617300NPP     2022112205421920161024
20221121DEPOV1 ON    -000017700000000-000017700000000-000017700000000NPP     2022112205421920160123
20221121DEPOV1 SW    -000017270021000-000017270021000-000017270021000NPP     2022112205421920160129
20221121IBL USD1M    000004155463560000000415546356000000041554635600NPP     2022112205421920221221
20221121IBL USD1W    000004043937750000000404393775000000040439377500NPP     2022112205421920221128
20221121IBL USD1Y    000004586786500000000458678650000000045867865000NPP     2022112205421920231121
20221121IBL USD2M    000004200435340000000420043534000000042004353400NPP     2022112205421920230119
20221121IBL USD2W    000004074900030000000407490003000000040749000300NPP     2022112205421920221205
20221121IBL USD3M    000004177854810000000417785481000000041778548100NPP     2022112205421920230221
20221121IBL USD6M    000004507898280000000450789828000000045078982800NPP     2022112205421920230518
20221121IBL USD9M    000004486251350000000448625135000000044862513500NPP     2022112205421920230818
20221121IBL USDON    000003763977230000000376397723000000037639772300NPP     2022112205421920221122
20221121IUV UVR18M   000003914202320000000391420232000000039142023200NPP     2022112205421920240523
20221121IUV UVR1M    000001219406740000000121940674000000012194067400NPP     2022112205421920221223
20221121IUV UVR1Y    000004081232330000000408123233000000040812323300NPP     2022112205421920231123
20221121IUV UVR3M    -000032735996800-000032735996800-000032735996800NPP     2022112205421920230223
20221121IUV UVR6M    000000414040700000000041404070000000004140407000NPP     2022112205421920230523
20221121IUV UVR9M    000001793347030000000179334703000000017933470300NPP     2022112205421920230823
20221121IUV UVRON    000001681342610000000168134261000000016813426100NPP     2022112205421920221122
20221121DEPOUSD10M   000004851734820000000485173482000000048517348200NPP     2022112205421920230925
20221121DEPOUSD11M   000004866968200000000486696820000000048669682000NPP     2022112205421920231023
20221121DEPOUSD1M    000003936050690000000393605069000000039360506900NPP     2022112205421920221223
20221121DEPOUSD1Y    000004884377780000000488437778000000048843777800NPP     2022112205421920231124
20221121DEPOUSD2M    000004111451640000000411145164000000041114516400NPP     2022112205421920230123
20221121DEPOUSD2W    000003864517840000000386451784000000038645178400NPP     2022112205421920221207
20221121DEPOUSD3M    000004286852590000000428685259000000042868525900NPP     2022112205421920230223
20221121DEPOUSD3W    000003894626170000000389462617000000038946261700NPP     2022112205421920221214
20221121DEPOUSD4M    000004425082890000000442508289000000044250828900NPP     2022112205421920230323
20221121DEPOUSD5M    000004525356500000000452535650000000045253565000NPP     2022112205421920230424
20221121DEPOUSD6M    000004616229460000000461622946000000046162294600NPP     2022112205421920230523
20221121DEPOUSD7M    000004710221370000000471022137000000047102213700NPP     2022112205421920230623
20221121DEPOUSD8M    000004758565070000000475856507000000047585650700NPP     2022112205421920230724
20221121DEPOUSD9M    000004805349290000000480534929000000048053492900NPP     2022112205421920230823
20221121DEPOUSDON    000003800000000000000380000000000000038000000000NPP     2022112205421920221122
20221121DEPOUSDSW    000003834409520000000383440952000000038344095200NPP     2022112205421920221130
20221121UIBRUSD1M    000004155463560000000415546356000000041554635600NPP     2022112205421920221221
20221121UIBRUSD1W    000004043937750000000404393775000000040439377500NPP     2022112205422020221128
20221121UIBRUSD1Y    000004586786500000000458678650000000045867865000NPP     2022112205422020231121
20221121UIBRUSD2M    000004200435340000000420043534000000042004353400NPP     2022112205422020230119
20221121UIBRUSD2W    000004074900030000000407490003000000040749000300NPP     2022112205422020221205
20221121UIBRUSD3M    000004177854810000000417785481000000041778548100NPP     2022112205422020230221
20221121UIBRUSD6M    000004507898280000000450789828000000045078982800NPP     2022112205422020230518
20221121UIBRUSD9M    000004486251350000000448625135000000044862513500NPP     2022112205422020230818
20221121UIBRUSDON    000003763977230000000376397723000000037639772300NPP     2022112205422020221122
20221121SRTMUSD1Y    000004863040000000000486304000000000048630400000NPP     20221121211140        
20221121DEPOCOF10Y   000014931489270000001493148927000000149314892700NPP     2022112205422020321123
20221121DEPOCOF12Y   000017012131370000001701213137000000170121313700NPP     2022112205422020341124
20221121DEPOCOF15Y   000020544651170000002054465117000000205446511700NPP     2022112205422020371123
20221121DEPOCOF18M   000013081926080000001308192608000000130819260800NPP     2022112205422020240521
20221121DEPOCOF20Y   000028291220350000002829122035000000282912203500NPP     2022112205422020421124
20221121DEPOCOF25Y   000038688834230000003868883423000000386888342300NPP     2022112205422020471125
20221121DEPOCOF2Y    000011630528830000001163052883000000116305288300NPP     2022112205422020241125
20221121DEPOCOF3Y    000011616394290000001161639429000000116163942900NPP     2022112205422020251124
20221121DEPOCOF4Y    000011637703190000001163770319000000116377031900NPP     2022112205422020261123
20221121DEPOCOF5Y    000011961859600000001196185960000000119618596000NPP     2022112205422020271123
20221121DEPOCOF6Y    000012243019320000001224301932000000122430193200NPP     2022112205422020281124
20221121DEPOCOF7Y    000012359742910000001235974291000000123597429100NPP     2022112205422020291123
20221121DEPOCOF8Y    000013479321240000001347932124000000134793212400NPP     2022112205422020301125
20221121DEPOCOF9Y    000014367575000000001436757500000000143675750000NPP     2022112205422020311124
20221121DTFPCOP10Y   000017748979470000001774897947000000177489794700NPP     2022112205422020321123
20221121DTFPCOP2Y    000012719054330000001271905433000000127190543300NPP     2022112205422120241125
20221121DTFPCOP3Y    000012987950000000001298795000000000129879500000NPP     2022112205422120251124
20221121DTFPCOP4Y    000013248366380000001324836638000000132483663800NPP     2022112205422120261123
20221121DTFPCOP5Y    000013599920170000001359992017000000135999201700NPP     2022112205422120271123
20221121DTFPCOP6Y    000014088460090000001408846009000000140884600900NPP     2022112205422120281123
20221121DTFPCOP7Y    000014848531270000001484853127000000148485312700NPP     2022112205422120291123
20221121DTFPCOP8Y    000015677282220000001567728222000000156772822200NPP     2022112205422120301125
20221121DTFPCOP9Y    000016614808010000001661480801000000166148080100NPP     2022112205422120311124
20221121ESTRUSD10M   000002501020460000000250102046000000025010204600NPP     2022112205422120230925
20221121ESTRUSD10Y   000002750558620000000275055862000000027505586200NPP     2022112205422120321123
20221121ESTRUSD11M   000002537406880000000253740688000000025374068800NPP     2022112205422120231023
20221121ESTRUSD12Y   000002872964810000000287296481000000028729648100NPP     2022112205422120341123
20221121ESTRUSD15Y   000002998536270000000299853627000000029985362700NPP     2022112205422120371123
20221121ESTRUSD18M   000002630219150000000263021915000000026302191500NPP     2022112205422120240523
20221121ESTRUSD1M    000001442401600000000144240160000000014424016000NPP     2022112205422120221223
20221121ESTRUSD1W    000001404887640000000140488764000000014048876400NPP     2022112205422120221130
20221121ESTRUSD1Y    000002570803270000000257080327000000025708032700NPP     2022112205422120231123
20221121ESTRUSD20Y   000002990431630000000299043163000000029904316300NPP     2022112205422120421124
20221121ESTRUSD25Y   000002858864660000000285886466000000028588646600NPP     2022112205422120471125
20221121ESTRUSD2M    000001710364330000000171036433000000017103643300NPP     2022112205422120230123
20221121ESTRUSD2W    000001405050350000000140505035000000014050503500NPP     2022112205422120221207
20221121ESTRUSD2Y    000002646357570000000264635757000000026463575700NPP     2022112205422120241125
20221121ESTRUSD3M    000001862952170000000186295217000000018629521700NPP     2022112205422120230223
20221121ESTRUSD3Y    000002585715950000000258571595000000025857159500NPP     2022112205422120251124
20221121ESTRUSD4M    000001982500880000000198250088000000019825008800NPP     2022112205422120230323
20221121ESTRUSD4Y    000002554507790000000255450779000000025545077900NPP     2022112205422120261123
20221121ESTRUSD5M    000002125907620000000212590762000000021259076200NPP     2022112205422120230424
20221121ESTRUSD5Y    000002560381830000000256038183000000025603818300NPP     2022112205422120271123
20221121ESTRUSD6M    000002223114570000000222311457000000022231145700NPP     2022112205422120230523
20221121ESTRUSD7M    000002313345060000000231334506000000023133450600NPP     2022112205422120230623
20221121ESTRUSD7Y    000002598488750000000259848875000000025984887500NPP     2022112205422120291123
20221121ESTRUSD8M    000002389072980000000238907298000000023890729800NPP     2022112205422120230724
20221121ESTRUSD9M    000002448285400000000244828540000000024482854000NPP     2022112205422120230823
20221121ESTRUSDON    000001403000000000000140300000000000014030000000NPP     2022112205422120221122
20221121FFE USD10M   000004875523020000000487552302000000048755230200NPP     2022112205422120230925
20221121FFE USD10Y   000004091027490000000409102749000000040910274900NPP     2022112205422120321123
20221121FFE USD11M   000004899088560000000489908856000000048990885600NPP     2022112205422120231023
20221121FFE USD12Y   000004217832400000000421783240000000042178324000NPP     2022112205422120341124
20221121FFE USD15Y   000004474793130000000447479313000000044747931300NPP     2022112205422120371123
20221121FFE USD1M    000003974993930000000397499393000000039749939300NPP     2022112205422120221223
20221121FFE USD1W    000003835545600000000383554560000000038355456000NPP     2022112205422120221130
20221121FFE USD1Y    000004913009850000000491300985000000049130098500NPP     2022112205422120231124
20221121FFE USD20Y   000004753231480000000475323148000000047532314800NPP     2022112205422120421124
20221121FFE USD25Y   000004798768600000000479876860000000047987686000NPP     2022112205422120471125
20221121FFE USD2M    000004185343640000000418534364000000041853436400NPP     2022112205422120230123
20221121FFE USD2W    000003837456340000000383745634000000038374563400NPP     2022112205422120221207
20221121FFE USD2Y    000004654152960000000465415296000000046541529600NPP     2022112205422120241125
20221121FFE USD3M    000004342497580000000434249758000000043424975800NPP     2022112205422120230223
20221121FFE USD3W    000003855370790000000385537079000000038553707900NPP     2022112205422120221214
20221121FFE USD3Y    000004317746750000000431774675000000043177467500NPP     2022112205422120251124
20221121FFE USD4M    000004450334760000000445033476000000044503347600NPP     2022112205422120230323
20221121FFE USD4Y    000004129793400000000412979340000000041297934000NPP     2022112205422120261123
20221121FFE USD5M    000004571151310000000457115131000000045711513100NPP     2022112205422120230424
20221121FFE USD5Y    000004042368470000000404236847000000040423684700NPP     2022112205422120271123
20221121FFE USD6M    000004658971770000000465897177000000046589717700NPP     2022112205422120230523
20221121FFE USD7M    000004734188680000000473418868000000047341886800NPP     2022112205422220230623
20221121FFE USD7Y    000003991774200000000399177420000000039917742000NPP     2022112205422220291123
20221121FFE USD8M    000004794142570000000479414257000000047941425700NPP     2022112205422220230724
20221121FFE USD9M    000004838272800000000483827280000000048382728000NPP     2022112205422220230823
20221121FFE USDON    000003830000000000000383000000000000038300000000NPP     2022112205422220221122
20221121IMGBGBP15M   000004126227620000000412622762000000041262276200NPP     2022112205422220240223
20221121IMGBGBP18M   000004151895350000000415189535000000041518953500NPP     2022112205422220240523
20221121IMGBGBP21M   000004138186000000000413818600000000041381860000NPP     2022112205422220240823
20221121IMGBGBP2Y    000004138747610000000413874761000000041387476100NPP     2022112205422220241125
20221121IMGBGBP3Y    000004046015680000000404601568000000040460156800NPP     2022112205422220251124
20221121IMGBGBP4Y    000003955479040000000395547904000000039554790400NPP     2022112205422220261123
20221121IMGBGBP5Y    000003854400290000000385440029000000038544002900NPP     2022112205422220271123
20221121IBL USD10Y   000003288877470000000328887747000000032888774700NPP     2022112205422220321123
20221121IBL USD2Y    000003991547370000000399154737000000039915473700NPP     2022112205422220241125
20221121IBL USD3Y    000003498967260000000349896726000000034989672600NPP     2022112205422220251124
20221121IBL USD4Y    000003245438620000000324543862000000032454386200NPP     2022112205422220261123
20221121IBL USD5Y    000003210866980000000321086698000000032108669800NPP     2022112205422220271123
20221121IBL USD6Y    000003172546090000000317254609000000031725460900NPP     2022112205422220281124
20221121IBL USD7Y    000003009886930000000300988693000000030098869300NPP     2022112205422220291123
20221121IBL USD8Y    000003212287340000000321228734000000032122873400NPP     2022112205422220301125
20221121IBL USD9Y    000003309510100000000330951010000000033095101000NPP     2022112205422220311124
20221121IBR COP10Y   000017962948040000001796294804000000179629480400NPP     2022112205422220321123
20221121IBR COP12Y   000020467331020000002046733102000000204673310200NPP     2022112205422220341123
20221121IBR COP15Y   000024713551240000002471355124000000247135512400NPP     2022112205422220371123
20221121IBR COP18M   000012583846620000001258384662000000125838466200NPP     2022112205422220240523
20221121IBR COP20Y   000036670052780000003667005278000000366700527800NPP     2022112205422220421124
20221121IBR COP2Y    000012657023360000001265702336000000126570233600NPP     2022112205422220241125
20221121IBR COP3Y    000012972988690000001297298869000000129729886900NPP     2022112205422220251124
20221121IBR COP4Y    000013264365270000001326436527000000132643652700NPP     2022112205422220261123
20221121IBR COP5Y    000013657646350000001365764635000000136576463500NPP     2022112205422220271123
20221121IBR COP6Y    000014175857840000001417585784000000141758578400NPP     2022112205422220281123
20221121IBR COP7Y    000014947670580000001494767058000000149476705800NPP     2022112205422220291123
20221121IBR COP8Y    000015823420060000001582342006000000158234200600NPP     2022112205422220301125
20221121IBR COP9Y    000016780930980000001678093098000000167809309800NPP     2022112205422220311124
20221121IPECEUR10Y   000001800669810000000180066981000000018006698100NPP     2022112205422220321123
20221121IPECEUR12Y   000001986847420000000198684742000000019868474200NPP     2022112205422220341123
20221121IPECEUR2Y    000001844363230000000184436323000000018443632300NPP     2022112205422220241125
20221121IPECEUR3Y    000001634539640000000163453964000000016345396400NPP     2022112205422220251124
20221121IPECEUR4Y    000001533843040000000153384304000000015338430400NPP     2022112205422220261123
20221121IPECEUR5Y    000001586352180000000158635218000000015863521800NPP     2022112205422220271123
20221121IPECEUR6Y    000001614289570000000161428957000000016142895700NPP     2022112205422220281123
20221121IPECEUR7Y    000001505102030000000150510203000000015051020300NPP     2022112205422220291123
20221121IPECEUR8Y    000001711405180000000171140518000000017114051800NPP     2022112205422220301125
20221121IPECEUR9Y    000001812623490000000181262349000000018126234900NPP     2022112205422220311124
20221121CPI COP100M  000196108789370700019610878937070001961087893707NPP     2022112205422220310325
20221121CPI COP101M  000197167776833300019716777683330001971677768333NPP     2022112205422220310423
20221121CPI COP102M  000198271916383500019827191638350001982719163835NPP     2022112205422320310523
20221121CPI COP103M  000199342584732000019934258473200001993425847320NPP     2022112205422320310624
20221121CPI COP104M  000200458903206500020045890320650002004589032065NPP     2022112205422320310723
20221121CPI COP105M  000201581473064400020158147306440002015814730644NPP     2022112205422320310825
20221121CPI COP106M  000202670013019000020267001301900002026700130190NPP     2022112205422320310923
20221121CPI COP107M  000203804965091900020380496509190002038049650919NPP     2022112205422320311023
20221121CPI COP108M  000204579423959300020457942395930002045794239593NPP     2022112205422320311124
20221121CPI COP109M  000205254536058300020525453605830002052545360583NPP     2022112205422320311223
20221121CPI COP10M   000132817994274000013281799427400001328179942740NPP     2022112205422320230925
20221121CPI COP110M  000205911350573700020591135057370002059113505737NPP     2022112205422320320123
20221121CPI COP111M  000206529084625400020652908462540002065290846254NPP     2022112205422320320223
20221121CPI COP112M  000207169324787800020716932478780002071693247878NPP     2022112205422320320323
20221121CPI COP113M  000207790832762100020779083276210002077908327621NPP     2022112205422320320423
20221121CPI COP114M  000208434984343700020843498434370002084349843437NPP     2022112205422320320524
20221121CPI COP115M  000209060289296700020906028929670002090602892967NPP     2022112205422320320623
20221121CPI COP116M  000209687470164600020968747016460002096874701646NPP     2022112205422320320723
20221121CPI COP117M  000210316532575100021031653257510002103165325751NPP     2022112205422320320823
20221121CPI COP118M  000210926450519600021092645051960002109264505196NPP     2022112205422320320923
20221121CPI COP119M  000211538137226100021153813722610002115381372261NPP     2022112205422320321025
20221121CPI COP11M   000132857839672300013285783967230001328578396723NPP     2022112205422320231023
20221121CPI COP120M  000212426597402400021242659740240002124265974024NPP     2022112205422320321123
20221121CPI COP121M  000213467487729700021346748772970002134674877297NPP     2022112205422320321223
20221121CPI COP122M  000214513478419600021451347841960002145134784196NPP     2022112205422320330124
20221121CPI COP123M  000215457337724600021545733772460002154573377246NPP     2022112205422320330223
20221121CPI COP124M  000216491532945700021649153294570002164915329457NPP     2022112205422320330323
20221121CPI COP125M  000217509043150500021750904315050002175090431505NPP     2022112205422320330425
20221121CPI COP126M  000218553086557700021855308655770002185530865577NPP     2022112205422320330523
20221121CPI COP127M  000219558430755800021955843075580002195584307558NPP     2022112205422320330623
20221121CPI COP128M  000220612311223500022061231122350002206123112235NPP     2022112205422320330725
20221121CPI COP129M  000221649189086200022164918908620002216491890862NPP     2022112205422320330823
20221121CPI COP12M   000133468985734700013346898573470001334689857347NPP     2022112205422320231123
20221121CPI COP130M  000222668775356000022266877535600002226687753560NPP     2022112205422320330923
20221121CPI COP131M  000223715318600200022371531860020002237153186002NPP     2022112205422320331024
20221121CPI COP132M  000224722037533900022472203753390002247220375339NPP     2022112205422320331123
20221121CPI COP133M  000225778231110300022577823111030002257782311103NPP     2022112205422320331223
20221121CPI COP134M  000226816810973400022681681097340002268168109734NPP     2022112205422320340123
20221121CPI COP135M  000227769441579500022776944157950002277694415795NPP     2022112205422320340223
20221121CPI COP136M  000228817181010800022881718101080002288171810108NPP     2022112205422320340323
20221121CPI COP137M  000229823976607200022982397660720002298239766072NPP     2022112205422320340424
20221121CPI COP138M  000230858184501900023085818450190002308581845019NPP     2022112205422320340523
20221121CPI COP139M  000231873960513700023187396051370002318739605137NPP     2022112205422320340623
20221121CPI COP13M   000134363227939200013436322793920001343632279392NPP     2022112205422320231226
20221121CPI COP140M  000232917393336100023291739333610002329173933361NPP     2022112205422320340724
20221121CPI COP141M  000233965521606100023396552160610002339655216061NPP     2022112205422320340823
20221121CPI COP142M  000234971573349000023497157334900002349715733490NPP     2022112205422320340925
20221121CPI COP143M  000236005448271700023600544827170002360054482717NPP     2022112205422320341023
20221121CPI COP144M  000237091073333800023709107333380002370910733338NPP     2022112205422320341123
20221121CPI COP145M  000238252819593100023825281959310002382528195931NPP     2022112205422320341226
20221121CPI COP146M  000239420258409100023942025840910002394202584091NPP     2022112205422320350123
20221121CPI COP147M  000240473707546100024047370754610002404737075461NPP     2022112205422320350223
20221121CPI COP148M  000241627981342300024162798134230002416279813423NPP     2022112205422320350326
20221121CPI COP149M  000242739470056500024273947005650002427394700565NPP     2022112205422320350423
20221121CPI COP14M   000135263461566400013526346156640001352634615664NPP     2022112205422320240123
20221121CPI COP150M  000243904619512800024390461951280002439046195128NPP     2022112205422320350523
20221121CPI COP151M  000245026580762500024502658076250002450265807625NPP     2022112205422320350625
20221121CPI COP152M  000246178205692100024617820569210002461782056921NPP     2022112205422320350723
20221121CPI COP153M  000247335243258900024733524325890002473352432589NPP     2022112205422320350823
20221121CPI COP154M  000248448251853500024844825185350002484482518535NPP     2022112205422320350924
20221121CPI COP155M  000249615958637200024961595863720002496159586372NPP     2022112205422320351023
20221121CPI COP156M  000250739230451100025073923045110002507392304511NPP     2022112205422320351123
20221121CPI COP157M  000251892630911200025189263091120002518926309112NPP     2022112205422320351224
20221121CPI COP158M  000253051337013400025305133701340002530513370134NPP     2022112205422320360123
20221121CPI COP159M  000254139457762500025413945776250002541394577625NPP     2022112205422320360225
20221121CPI COP15M   000136102095028100013610209502810001361020950281NPP     2022112205422320240223
20221121CPI COP160M  000255283085322500025528308532250002552830853225NPP     2022112205422320360325
20221121CPI COP161M  000256406330897900025640633089790002564063308979NPP     2022112205422320360423
20221121CPI COP162M  000257560159386900025756015938690002575601593869NPP     2022112205422320360523
20221121CPI COP163M  000258667668072300025866766807230002586676680723NPP     2022112205422320360624
20221121CPI COP164M  000259831672578600025983167257860002598316725786NPP     2022112205422320360723
20221121CPI COP165M  000260974931938000026097493193800002609749319380NPP     2022112205422320360825
20221121CPI COP166M  000262097124145300026209712414530002620971241453NPP     2022112205422320360923
20221121CPI COP167M  000263250351491500026325035149150002632503514915NPP     2022112205422320361023
