48066203;0;CURR;OPT;SMP;5AVHBOG;COMPAÑIA DE SEGUROS BOLIVAR S.A.;COFXOPINS;20221129;B;P;E;C;0.00;COP;26/10/2022;24/10/2022;USD/COP;COP;4809.510000000;5332.088386680;512;24/04/2024;LIN ACT/360;LIN ACT/360;23.6292;21.0342;6750.00000000;USD;0.000000;0.00000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;-28.112359;132077.537964;132049.425605;132049.425605310450;0.00000;28988.32515;-9318.04511;0.00000;11416.87058;1.00000000;1.00000000;635093032.94299666;27000000000.00;COP;4000000.00;USD;1.108655224;0.00;4.166600000;12.293400000;635093032.941503;
48066204;0;CURR;OPT;SMP;286270049;BBVA MEXICO S A INSTITUCION DE BANCA MULTIPLE GRUP;COFXOPINS;20221129;B;C;E;C;0.00;USD;26/10/2022;24/10/2022;USD/COP;COP;4809.510000000;5332.088386680;512;24/04/2024;LIN ACT/360;LIN ACT/360;20.3345;21.0342;4920.00000000;USD;0.000000;0.00000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;-46.945219;220558.118743;220511.173524;220511.173524459940;0.00000;68103.98992;17076.63303;0.00000;16202.62903;1.00000000;1.00000000;1060550694.17762532;19680000000.00;COP;4000000.00;USD;1.108655224;0.00;4.166600000;12.293400000;1060550694.175413;
48066866;0;CURR;OPT;SMP;5SGBBOG;SEGUROS COMERCIALES BOLIVAR;COFXOPINS;20221129;B;P;E;C;0.00;COP;26/10/2022;24/10/2022;USD/COP;COP;4809.510000000;5332.088386680;512;24/04/2024;LIN ACT/360;LIN ACT/360;23.6292;21.0342;6750.00000000;USD;0.000000;0.00000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;-7.028090;33019.384491;33012.356401;33012.356401327612;0.00000;7247.08128;-2329.51128;0.00000;2854.21765;1.00000000;1.00000000;158773258.23574916;6750000000.00;COP;1000000.00;USD;1.108655224;0.00;4.166600000;12.293400000;158773258.234173;
48066867;0;CURR;OPT;SMP;286270049;BBVA MEXICO S A INSTITUCION DE BANCA MULTIPLE GRUP;COFXOPINS;20221129;B;C;E;C;0.00;USD;26/10/2022;24/10/2022;USD/COP;COP;4809.510000000;5332.088386680;512;24/04/2024;LIN ACT/360;LIN ACT/360;20.3345;21.0342;4920.00000000;USD;0.000000;0.00000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;-11.736305;55139.529686;55127.793381;55127.793381114985;0.00000;17025.99748;4269.15826;0.00000;4050.65726;1.00000000;1.00000000;265137673.54440633;4920000000.00;COP;1000000.00;USD;1.108655224;0.00;4.166600000;12.293400000;265137673.543853;
48004705;0;CURR;OPT;SMP;5AVHBOG;COMPAÑIA DE SEGUROS BOLIVAR S.A.;COFXOPINS;20221129;B;P;E;C;0.00;COP;21/10/2022;19/10/2022;USD/COP;COP;4809.510000000;5318.848712960;500;12/04/2024;LIN ACT/360;LIN ACT/360;23.0752;21.0471;6480.00000000;USD;0.000000;0.00000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;-32.485698;152624.371342;152591.885643;152591.885643408660;0.00000;38502.99835;-10761.11070;0.00000;12491.87951;1.00000000;1.00000000;733892199.92083038;25920000000.00;COP;4000000.00;USD;1.105902412;0.00;4.178600000;12.285300000;733892199.918864;
48004706;0;CURR;OPT;SMP;286270049;BBVA MEXICO S A INSTITUCION DE BANCA MULTIPLE GRUP;COFXOPINS;20221129;B;C;E;C;0.00;COP;21/10/2022;19/10/2022;USD/COP;COP;4809.510000000;5318.848712960;500;12/04/2024;LIN ACT/360;LIN ACT/360;20.2947;21.0471;4750.00000000;USD;0.000000;0.00000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;-36.719049;172513.505811;172476.786763;172476.786762681640;0.00000;61990.30475;13885.99611;0.00000;14822.47570;1.00000000;1.00000000;829528830.70298497;19000000000.00;COP;4000000.00;USD;1.105902412;0.00;4.178600000;12.285300000;829528830.704516;
48004709;0;CURR;OPT;SMP;5SGBBOG;SEGUROS COMERCIALES BOLIVAR;COFXOPINS;20221129;B;P;E;C;0.00;COP;21/10/2022;19/10/2022;USD/COP;COP;4809.510000000;5318.848712960;500;12/04/2024;LIN ACT/360;LIN ACT/360;23.0752;21.0471;6480.00000000;USD;0.000000;0.00000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;-8.121425;38156.092835;38147.971411;38147.971410852166;0.00000;9625.74958;-2690.27768;0.00000;3122.96988;1.00000000;1.00000000;183473049.98020760;6480000000.00;COP;1000000.00;USD;1.105902412;0.00;4.178600000;12.285300000;183473049.980918;
48004710;0;CURR;OPT;SMP;286270049;BBVA MEXICO S A INSTITUCION DE BANCA MULTIPLE GRUP;COFXOPINS;20221129;B;C;E;C;0.00;COP;21/10/2022;19/10/2022;USD/COP;COP;4809.510000000;5318.848712960;500;12/04/2024;LIN ACT/360;LIN ACT/360;20.2947;21.0471;4750.00000000;USD;0.000000;0.00000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;-9.179762;43128.376453;43119.196691;43119.196690670411;0.00000;15497.57618;3471.49903;0.00000;3705.61893;1.00000000;1.00000000;207382207.67574624;4750000000.00;COP;1000000.00;USD;1.105902412;0.00;4.178600000;12.285300000;207382207.677331;
47934639;0;CURR;OPT;SMP;286270049;BBVA MEXICO S A INSTITUCION DE BANCA MULTIPLE GRUP;COFXOPGIN;20221129;B;C;E;C;0.00;USD;07/09/2022;02/09/2022;USD/COP;COP;4809.510000000;5031.720592390;232;19/07/2023;LIN ACT/360;LIN ACT/360;21.3969;22.1133;4488.00000000;USD;0.000000;0.00000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;-0.494217;2321.929802;2321.435586;2321.435585714929;0.00000;1827.02209;138.17901;0.00000;231.84450;1.00000000;1.00000000;11164967.66385180;448800000.00;COP;100000.00;USD;1.046202335;0.00;4.418500000;11.872500000;11164967.665222;
47934643;0;CURR;OPT;SMP;286270049;BBVA MEXICO S A INSTITUCION DE BANCA MULTIPLE GRUP;COFXOPGIN;20221129;B;C;E;C;0.00;USD;07/09/2022;02/09/2022;USD/COP;COP;4809.510000000;5040.133057640;240;27/07/2023;LIN ACT/360;LIN ACT/360;21.3150;22.0348;4488.00000000;USD;0.000000;0.00000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;-0.500225;2350.159156;2349.658930;2349.658930382214;0.00000;1804.93117;143.36579;0.00000;236.53541;1.00000000;1.00000000;11300708.12226256;448800000.00;COP;100000.00;USD;1.047951466;0.00;4.415900000;11.895400000;11300708.120424;
